836,NDS ECO MOTORS PVT LTD,0,0,1,0,2,1,1,0,1,0,1,0,7
837,NEEDLE EYE PLASTIC INDUSTRIES PVT LTD,51,50,72,49,96,33,47,31,96,40,60,42,667
838,NEELAM CYCLE,1,2,2,2,3,2,8,4,8,2,0,8,42
839,NEELKANTH FABRICATORS PVT LTD,1,0,0,0,0,0,0,0,0,0,0,0,1
840,NEERAJ AGRO INDUSTRIES,0,0,0,0,0,2,0,0,0,0,0,0,2
841,NEUON MOTORS LLP,1,4,1,11,4,4,8,5,2,2,0,3,45
842,NEW ARCANA INDIA,110,96,134,85,104,133,84,107,122,101,93,84,"1,253"
843,NEW DEVE AGRO WORKS,3,6,3,3,5,17,0,0,0,1,0,0,38
844,NEW DURGA ENGINEERING,5,1,0,0,0,0,0,0,0,0,1,0,7
845,NEW FRIENDS INDUSTRIES,1,0,0,0,0,3,0,0,0,0,0,0,4
846,NEW GAHIR AGRO INDUSTRIES,5,6,15,10,1,22,0,3,3,4,2,7,78
847,NEW GOBIND AGRO INDUSTRIES,0,0,0,0,1,14,0,2,6,2,1,5,31
848,NEW GOLDEN AGRICULTURE,1,2,0,0,0,0,0,0,0,1,0,3,7
849,NEW GURDIAL AGRO INDUSTRIES,3,0,0,0,0,0,0,0,0,0,0,0,3
850,NEW GURDIAL AGRO INDUSTRIES PVT LTD,15,20,20,11,12,79,0,0,26,10,1,40,234
851,NEW HIND AGRO PVT LTD,1,1,2,0,0,2,0,0,0,0,0,0,6
852,NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT.LTD.,2,0,0,0,0,2,2,0,0,3,2,1,12
853,NEW HOLLAND FIAT INDIA PVT. LTD.,1,1,0,1,0,15,0,0,0,0,0,0,18
854,NEW JANTA QUALITY TRAILOR,0,0,0,0,4,0,4,0,0,0,0,0,8
855,NEW KISAN ENGINEERING WORKS,0,2,1,3,1,2,0,1,0,0,0,0,10
856,NEW MALLIKARJUNA ENG WORKS,14,4,12,13,57,33,14,23,16,18,23,32,259
857,NEW MARTHWADA QUALITY TRAILOR,0,2,0,1,4,1,2,3,5,1,0,2,21
858,NEW SUPER QUALITY TRAILOR,5,15,2,2,2,2,8,2,1,13,13,10,75
859,NEWTON INDIA INDUSTRIES PVT LTD,1,2,0,0,0,0,1,0,0,1,0,0,5
860,NGAGE WHEEL PVT LTD,0,0,0,0,1,14,7,9,3,2,2,2,40
861,NHD MOTORS,29,31,17,22,31,20,28,37,30,16,39,26,326
862,NIBE MOTORS PVT LTD,0,0,2,16,0,0,1,0,0,0,0,0,19
863,NIKHIL AGRO ENTERPRISE,0,1,0,0,0,0,0,0,0,0,0,0,1
864,NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),23,13,19,28,15,12,20,10,6,14,18,13,191
865,NIPUN SANYANTRA PVT LTD,52,36,41,42,32,34,36,53,30,34,20,29,439
866,NIRMAL UTILITY SERVICES PVT LTD,0,3,1,0,2,1,2,3,2,1,4,3,22
867,NISIKI TECHNOLOGIES PVT LTD,12,7,13,5,31,26,22,11,10,9,6,12,164
868,NISSAN MOTOR INDIA PVT LTD,"2,889","2,277","2,704","2,290","2,319","2,216","1,994","2,016","2,176","2,300","2,520","2,129","27,830"
869,N K INDUSTRIES,6,5,6,11,18,13,8,17,16,11,12,6,129
870,NRJ ELECTRIC MOTOR VEHICLES PVT LTD,139,117,178,167,166,200,213,298,274,306,235,357,"2,650"
871,N.S. AGRO WORKS,2,4,4,1,4,6,0,0,2,1,2,2,28
872,NUMEROS MOTORS PVT LTD,0,94,31,70,3,3,106,62,9,9,18,68,473
873,OBEN ELECTRIC VEHICLES PVT LTD,0,0,0,0,0,0,21,0,26,3,0,0,50
874,OCULUS AUTO INDUSTRIES LLP,0,0,0,0,1,0,0,0,0,0,0,1,2
875,ODYSSE ELECTRIC VEHICLES PVT LTD,24,20,8,33,23,14,21,19,13,18,12,5,210
876,OGATA MOTORS INDIA PVT LTD,17,13,2,1,13,17,14,10,28,12,23,7,157
877,OKAYA EV PVT LTD,"1,265","1,232","1,765","1,563","3,878",424,784,"1,151",884,874,"1,297",710,"15,827"
878,OKINAWA AUTOTECH PVT LTD,"4,408","3,850","4,509","3,218","2,908","2,620","2,265","2,003","1,791","1,474","1,606",966,"31,618"
879,OK PLAY INDIA LTD,7,12,8,7,8,14,11,9,8,17,8,17,126
880,OLA ELECTRIC TECHNOLOGIES PVT LTD,"18,355","17,774","21,440","22,070","28,746","17,692","19,407","18,751","18,711","23,894","30,076","30,472","2,67,388"
881,OLECTRA GREENTECH LTD,2,13,24,32,39,13,26,2,20,36,63,69,339
882,OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,256,299,283,224,231,233,339,266,335,313,245,278,"3,302"
883,OM BALAJI AUTOMOBILES I P LTD,5,4,0,0,0,0,1,0,0,0,0,0,10
884,OMEGA CONSTRUCTION EQUIPMENT PVT LTD,1,1,5,1,1,1,0,0,0,2,1,0,13
885,OMEGA SALES & AGRO INDUSTRIES,14,11,19,7,21,11,26,46,28,34,41,25,283
886,OMEGA SEIKI PVT LTD,297,223,654,246,206,206,352,280,362,291,259,305,"3,681"
887,OM INDUSTRIES,0,0,0,0,0,0,0,0,0,0,1,43,44
888,OMJAY EV LIMITED,10,9,8,7,8,7,7,5,3,0,0,3,67
889,OM RAJ AUTOTECH LLP,47,100,100,83,86,98,104,129,97,100,141,118,"1,203"
890,OM SHREE SAI ENGINEERING,5,2,0,3,3,1,1,2,8,3,1,1,30
891,"OM VINAYAK INDUSTRIES,BGH",0,1,0,0,1,0,0,0,1,0,1,0,4
892,ORDINANCE FACTORY,8,13,11,23,10,3,5,10,7,10,13,13,126
893,OTHERS,"2,662","2,141","2,358","2,042","1,932","1,922","1,730","1,932","1,683","2,002","1,957","1,563","23,924"
894,OZOTEC AUTOMOBILE PRIVATE LIMITED,30,50,51,34,25,39,43,27,4,18,17,13,351
895,PAARTH SARTHI AUTOMOTIVE ENGINEERS PVT LTD,0,0,1,0,0,0,0,0,0,0,1,9,11
896,PACE AGRO PRIVATE LIMITED,1,2,13,2,2,2,2,4,9,1,1,2,41
897,PANESAR AGRICULTURE INDUSTRIES,0,1,0,0,1,1,0,0,0,0,0,0,3
898,PANESAR AGRO TECH,17,7,11,11,10,13,0,0,4,5,7,11,96
899,PANTHER ELECTRIC VEHICLES,4,3,18,4,2,12,15,5,10,1,0,3,77
900,PARAG AGRO,2,1,0,0,0,0,0,0,0,0,0,0,3
901,PARAMESWARA ENG. WORKS,0,0,0,0,0,0,0,0,0,0,2,0,2
902,PARAMOUNT AUTOMOTIVES,4,3,3,2,1,0,3,1,3,6,5,6,37
903,PARAS INDUSTRIES,138,156,189,245,255,281,280,368,333,313,317,373,"3,248"
904,PARDEEP AGRO INDUSTRIES,5,1,2,2,2,4,0,1,0,5,1,0,23
905,PARI E-VEHICLES,62,55,41,39,60,49,52,44,38,36,46,50,572
906,PARI METRO E RICKSHAW,77,44,113,80,69,57,85,98,92,67,65,57,904
907,PARVEEN AUTO,0,0,1,6,1,6,7,10,13,6,7,8,65
908,PATEL INDUSTRIES,0,0,1,0,1,0,0,0,0,0,0,0,2
909,PATS MOTOR CORP,1,1,3,1,3,7,3,0,0,1,1,0,21
910,PAUL INDUSTRIES,3,1,1,1,3,0,1,1,0,5,2,2,20
911,PAUNIYA TRACTORS AND FARM EQUIPMENT PVT LTD,0,1,0,0,0,0,0,0,3,1,0,2,7
912,P B NATIONAL AGRICULTURE WORKS,0,0,0,0,0,3,0,0,0,0,0,0,3
913,PCA AUTOMOBILES INDIA PVT LTD,904,629,986,798,850,878,671,519,475,737,830,692,"8,969"
914,PIAGGIO VEHICLES PVT LTD,"9,278","9,791","11,497","9,235","8,680","8,970","10,684","11,390","11,289","12,754","12,449","10,902","1,26,919"
915,PILLING RIG,0,0,0,0,0,0,0,0,0,0,1,0,1
916,PINNACLE MOBILITY SOLUTIONS PVT LTD,0,0,0,0,2,0,3,10,0,7,2,5,29
917,PLAUDIT TECHNO INDIA PVT LTD,1,0,0,0,1,1,4,4,0,3,3,1,18
918,P M DIESELS PVT LTD,7,13,2,1,0,6,46,16,1,1,1,15,109
919,PMI ELECTRO MOBILITY SOLUTIONS PRIVATE LIMITED,48,53,6,18,48,19,20,37,34,0,0,6,289
920,PODDAR INDUSTRIES,0,0,0,0,0,1,1,0,0,0,0,0,2
921,POLARIS INDIA PVT LTD,7,2,7,9,9,7,11,9,16,6,9,11,103
922,POLYHOSE INDIA PRIVATE LIMITED - C E DIVISION,0,1,2,0,0,0,0,0,0,1,0,0,4
923,POOSHPAK AUTOMOBILES PVT LTD,0,0,4,0,0,3,1,0,1,5,41,10,65
924,PORFITEL TECHNOLOGY (IMPORTER: AERORIDE),10,22,26,15,15,13,12,30,20,14,10,27,214
925,PORSCHE AG GERMANY,67,48,75,58,54,46,49,85,69,81,80,85,797
926,PRAAKARM AUTO & CONSTRUCTION EQUIPMENTS,4,0,11,1,9,21,18,4,6,7,12,8,101
927,PRABHA AUTOMOTIVE ENGINEERS PVT LTD,0,0,0,0,6,1,0,0,0,0,1,0,8
928,PRAGATI AGRICULTURE,0,0,0,0,0,0,0,0,0,1,0,0,1
929,PRAGATI ENGINEERING,3,3,3,2,1,0,2,1,1,3,1,2,22
930,PRAG MOTORS,10,14,10,22,12,5,15,22,50,22,12,12,206
931,PRAGYA AUTOMOBILE PVT LTD,0,0,0,0,0,1,4,2,1,5,8,12,33
932,PRAJJWAL MAHAJAN TRADERS,0,0,0,0,0,0,0,0,0,0,13,0,13
933,PRAKASH ENTERPRISES,11,4,4,5,0,1,12,11,1,9,0,7,65
934,PRAKASH TRAILER,0,2,11,1,0,0,5,1,0,1,0,3,24
935,PRASAD AGRICULTURAL PRODUCT,0,0,1,0,0,0,0,0,1,0,0,0,2
936,PRASAD AND PRASAD ENG,0,0,0,0,1,0,1,0,0,0,1,1,4
937,PREEET AGRO INDUSTRIES PVT LTD,0,0,2,0,0,1,0,0,0,0,0,0,3
938,PREET AGRO INDUSTRIES PVT LTD,67,76,160,57,65,211,11,11,21,42,38,27,786
939,PREET TRACTORS PVT LTD,227,276,308,221,260,763,98,99,161,141,119,177,"2,850"
940,PREET TRACTORS PVT. LTD.,0,0,0,0,0,1,4,0,0,0,0,0,5
941,PRESTANTIA CREATIONS PVT LTD,0,0,0,4,0,0,1,0,0,0,0,1,6
942,PRIDE E-MOTORS,27,28,52,24,39,48,52,53,60,40,24,53,500
943,PRINCE AGRO WORKS,2,4,4,1,1,5,0,0,0,0,0,0,17
944,PRIYAM INDUSTRIES AND ENGINEERING PVT LTD,0,0,0,0,0,0,0,0,0,1,7,32,40
945,PROPEL INDUSTRIES PVT. LTD.,1,0,0,0,0,0,0,2,1,3,0,0,7
946,PUBANG ETRON ELECTRIC MOTOR PVT LTD,2,4,2,0,3,1,0,1,0,0,0,3,16
947,PUJA ENGINEERING WORKS,1,0,0,0,0,0,0,0,0,0,0,0,1
948,PUNJAB AGRICULTURE WORKS,1,0,0,0,0,0,0,0,0,0,0,0,1
949,PUNJAB AGRO IMPLEMENTS INDUSTRIES,1,3,1,2,3,6,0,0,0,0,0,0,16
950,PUNJAB AGRO INDUSTRIES,0,1,0,0,0,0,0,0,0,0,0,0,1
951,PUNJAB BODY BUILDERS,0,0,0,0,2,0,3,4,2,1,1,9,22
952,PUNJAB ENGINEERING COMPANY,5,5,2,2,0,5,2,3,7,2,2,0,35
953,PUNJAB HI-TECH INDUSTRIES,1,2,11,0,1,9,1,2,0,0,1,2,30
954,PUNJAB HYDROLIC & ENGINEERS,0,0,0,0,0,1,0,2,0,0,0,0,3
955,PUNJAB TRACTORS LIMITED,2,4,1,2,0,1,0,1,1,1,1,2,16
956,PUR ENERGY PVT LTD,717,488,584,505,510,821,517,500,532,484,861,672,"7,191"
957,PURVA UDYOG PVT LTD,4,2,3,1,0,3,0,0,1,0,7,2,23
958,PUSHKAR INDUSTRIES,2,11,3,1,16,2,1,3,2,13,7,8,69
959,PVT MAKER,0,0,0,0,14,0,0,0,0,0,0,0,14
960,PYTHOX MOTORS PVT LTD,7,17,19,4,31,25,49,27,40,42,29,48,338
961,QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),91,64,111,62,65,60,87,61,82,69,76,50,878
962,QICHENG VEHICLE (IMPORTER: AUTOICARE INNOVATION),0,0,0,6,6,14,10,8,6,15,7,9,81
963,QOOKEE TECHNOLOGIES (IMPORTER:VIKEBIKE INDIA),0,0,0,0,0,0,1,1,1,0,2,5,10
964,QUALITY ENGINEERING WORK,0,2,0,0,2,0,0,0,0,2,0,0,6
965,QUANTUM ENERGY LTD.,38,33,26,72,59,81,218,271,300,258,346,671,"2,373"
966,R3 ENTERPRISES,21,25,11,38,31,47,34,45,71,83,48,47,501
967,RACCOON MOTORS PVT LTD,0,3,3,1,3,3,3,1,0,1,0,0,18
968,RADHESHYAM TRAILOR,0,0,22,1,0,1,14,0,24,0,16,4,82
969,RAHUL AGRO EXPORTS PVT LTD,3,22,23,10,16,10,1,8,15,6,5,5,124
970,RAJA ARTS HITECH ENGINEERING,0,0,0,0,0,1,0,0,0,0,0,0,1
971,"RAJA RANEE AGRO E WORKS,ANGL",0,0,0,0,0,0,0,3,1,1,0,0,5
972,RAJ AUTOMOTIVE,7,16,13,0,15,0,11,4,11,4,10,7,98
973,RAJESH STEEL AND WIRE INDUSTRIES,2,0,1,0,0,0,1,1,2,0,0,1,8
974,RAMA ENGINEERING WORKS,0,0,1,0,0,0,0,0,0,0,0,0,1
975,RAM AGRO INDUSTRIES,1,2,7,1,7,26,0,2,5,2,1,1,55
976,RAMA INDUSTRIES,0,0,0,0,0,0,0,0,0,0,2,2,4
977,RAMAN AGRO INDUSTRIES,0,0,1,0,0,0,0,0,0,0,0,0,1
978,RAM CHAND & SONS,0,4,6,4,3,8,0,0,1,0,1,2,29
979,RAMGARHIA ENGG WORKS,3,1,3,1,6,8,0,0,1,0,0,0,23
980,RAMJI AGRO INDUSTRIES,1,1,0,1,0,2,0,0,0,0,0,0,5
981,RAM JI ENGINEERING WORKS,0,2,0,1,0,6,0,0,0,0,0,0,9
982,RAMON INDUSTRIES,4,10,13,14,8,14,8,10,6,2,8,17,114
983,RANA ENGINEER WORKS,26,20,14,12,29,28,57,90,68,73,64,94,575
984,RANI TRAILER,0,0,0,0,0,0,0,1,0,0,0,0,1
985,RASANDIK ENGINEERING INDUSTRIES INDIA LTD,3,7,7,8,7,5,7,9,41,10,27,21,152
986,RASIWASIA RASAYAN PVT LTD,0,0,0,0,1,0,0,0,0,0,0,1,2
987,RATAN ENGINEERING WORKS,0,0,0,0,5,0,1,2,4,0,1,4,17
988,RATNA ENGINEERING ENTERPRISES,0,1,1,1,3,0,0,0,1,3,0,0,10
989,RAVI METAL WORKS,0,0,0,0,0,0,1,0,0,1,0,19,21
990,RAVINDRA AGRO WORKS,0,1,1,0,0,0,0,0,0,0,0,0,2
991,RAYON ENGINEERS,41,68,68,72,67,108,121,157,115,120,99,140,"1,176"
992,R B INDUSTRIES,1,0,0,0,0,0,0,0,0,0,0,0,1
993,RCJ AUTO FORGE PVT LTD,42,33,38,60,39,51,39,60,36,71,75,65,609
994,RD AND CO,0,0,0,0,0,0,1,0,0,0,0,0,1
995,REEP INDUSTRIES PVT LTD,5,61,111,90,101,267,127,15,43,82,115,66,"1,083"
996,REFLEX CONTROL SYSTEM PVT .LTD,15,10,11,5,8,3,7,2,8,7,10,10,96
997,RENAULT INDIA PVT LTD,"7,329","4,945","5,211","4,184","4,407","4,314","3,902","3,986","3,593","4,167","3,942","2,965","52,945"
998,REPUBLIC MOTORS,4,1,2,2,1,6,0,19,62,86,14,40,237
999,REVOLT INTELLICORP PVT LTD,14,79,"1,140",526,572,714,484,515,890,689,671,683,"6,977"
1000,RGM BUSINESS PLUS PVT LTD,94,88,91,72,76,74,61,69,62,47,45,43,822
1001,RIBAND ELECTRIC PVT LTD,36,25,66,53,35,44,50,47,41,33,24,42,496
1002,RIVER MOBILITY PVT LTD,0,0,0,0,0,0,0,0,0,14,43,35,92
1003,RIYA ENTERPRISE,10,5,2,3,5,0,2,2,1,0,0,1,31
1004,"RK ENGG WORKS,JUNAGARH",0,0,1,0,0,0,0,0,1,0,0,0,2
1005,R.K.TRAILORS,1,0,0,0,0,0,0,0,0,0,0,0,1
1006,ROANSOME MOTORS,0,0,0,0,0,0,0,0,2,2,0,0,4
1007,ROARLEO MOTOR PVT LTD,18,41,32,28,24,26,32,9,19,51,16,42,338
1008,ROLLS ROYCE,0,1,1,0,1,1,0,0,0,0,0,0,4
1009,ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),0,0,0,2,1,1,3,1,3,1,4,2,18
1010,ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),2,1,1,1,1,4,3,3,1,1,2,2,22
1011,ROOPRAI AGRO INDUSTRIES,0,1,0,0,0,4,0,0,2,0,0,1,8
1012,ROWWET MOBILITY PVT LTD,15,7,6,1,8,6,6,6,4,4,1,4,68
1013,ROYAL AUTOMOBILES,0,0,0,0,0,0,0,0,0,0,1,0,1
1014,ROYAL-ENFIELD (UNIT OF EICHER LTD),"65,157","65,141","71,040","61,884","69,673","62,384","56,335","59,613","64,175","69,879","83,980","56,062","7,85,323"
1015,ROYAL TRACTOR PVT LTD,0,0,2,0,10,1,0,0,3,0,0,2,18
1016,RP MOTORS,0,0,0,0,0,0,0,0,0,0,12,20,32
1017,RSB AGRO INDUSTRIES,1,1,0,0,0,0,0,0,0,0,0,0,2
1018,RSD SECURITY SOLUTIONS PVT LTD,1,0,0,0,0,0,0,0,0,0,0,0,1
1019,RUPAL AGRO IND,0,0,0,0,0,1,0,0,0,0,0,0,1
1020,RUPAL AGRO INDUSTRIES,1,1,2,1,4,10,0,1,2,0,0,2,24
1021,RUTBA PRODUCT PVT LTD,54,41,74,35,31,45,44,54,67,81,42,60,628
1022,SACHITANAND ENGINEERING WORKS,1,0,0,1,0,0,0,0,3,0,0,0,5
1023,SADGURU TRAILER & AGRI EQUIP,5,1,4,0,2,0,2,3,0,0,0,1,18
1024,SAERA ELECTRIC AUTO PVT LTD,"1,748","1,856","2,243","1,857","2,059","2,363","2,724","2,857","3,141","3,133","2,702","2,653","29,336"
1025,SAGAR AGRO STEEL INDUSTRIES,9,20,8,10,18,17,4,15,11,27,13,15,167
1026,SAGAR FABRICATIONS,4,1,0,0,0,3,0,0,0,2,0,0,10
1027,SAGAR INDUSTRIES,0,0,0,0,0,0,1,4,3,0,0,0,8
1028,SAHARA TRALIORS,0,0,1,0,0,0,0,4,8,0,0,6,19
1029,SAHKAR AGRO IND,0,0,1,0,0,0,0,0,0,0,0,0,1
1030,SAHNIANAND E VEHICLES PVT LTD,307,349,318,427,404,465,446,580,617,527,644,704,"5,788"
1031,SAHU INDUSTRIES,3,1,2,3,3,1,0,1,1,4,7,5,31
1032,SAI AGRO INDUSTRIES,0,0,0,1,1,0,2,1,0,3,2,1,11
1033,SAI BABA FABRICATION,1,2,2,0,0,1,0,0,0,0,0,0,6
1034,SAI ENGINEERING AND WELDING WORKS,1,16,6,5,6,3,1,5,5,2,9,4,63
1035,"SAI KRIPA ENG WORKS, HALADIAPADAR,BERHAMPUR,GANJAM",0,2,1,0,0,0,0,0,0,0,0,0,3
1036,"SAI KRUPA ENGG WORKS,BHMPUR",1,0,3,3,3,4,6,4,2,5,5,4,40
1037,SAINIK CYCLE MART,2,4,0,9,3,1,5,0,4,4,0,4,36
1038,SAI SAMEER POWER ELECTRIC VEHICLES PVT LTD,0,2,8,1,1,0,0,3,5,1,1,0,22
1039,SAI TRAILERS,1,0,1,0,1,0,0,0,2,2,3,0,10
1040,SAJEDA ENGINEERING BHAWANIPATNA,1,0,0,0,0,1,0,2,1,2,1,0,8
1041,SAKSHAM TECH AUTOMOBILES,18,8,25,15,10,19,13,21,12,15,7,12,175
1042,SAKSHAM TRADING COMPANY,2,2,0,0,0,0,0,0,0,0,0,0,4
1043,SAMALESWARI ENGG WORKS,0,2,0,1,0,1,0,0,0,1,0,0,5
1044,"SAMAL FABRICATOR,BARCHANA",2,3,3,3,1,2,0,0,1,1,0,2,18
1045,SAME DEUTZ - FAHR INDIA (P) LTD.,82,89,99,58,99,164,77,81,43,78,49,55,974
1046,SAMEER ENGINEERING,0,0,0,0,0,0,0,2,0,0,0,3,5
1047,SAMRAT ELECTRIC VEHICLE,38,29,37,47,29,64,73,96,84,56,59,65,677
1048,"SAMRAT MOTORS, BHUBANESWAR",0,0,0,0,0,1,0,0,0,0,0,0,1
1049,S AND J INDUSTRIES,21,9,18,19,3,16,10,6,7,5,5,7,126
1050,"S AND S ENGG WORKS,BGH",0,0,0,0,0,0,0,0,0,0,1,0,1
1051,SANSAR COMBINE,0,0,3,1,0,0,0,0,0,0,0,0,4
1052,SANTOSH ENGG WORKS,6,18,9,4,20,0,15,11,4,0,8,0,95
1053,SANY HEAVY INDUSTRY INDIA PVT LTD,28,36,29,32,28,20,29,37,40,37,31,35,382
1054,SANY HEAVY INT. LTD. PR C,2,0,0,0,0,0,0,0,0,0,0,0,2
1055,SANY INDIA,0,0,5,0,0,0,0,0,0,0,0,0,5
1056,SARALA ENTERPRISES CUTTACK,0,0,0,0,0,1,0,1,0,0,0,0,2
1057,"SARASWATI AGRO INDUSTRIES,CTC",1,3,6,2,2,2,4,3,2,1,3,0,29
1058,SARAVANA ENGINEERING WORKS,0,1,0,29,22,50,91,3,6,0,1,1,204
1059,SAROOP AGRO INDUSTRIES,0,1,1,0,0,0,0,0,0,0,0,0,2
1060,SARSWATI AGRO CO.,0,0,2,1,0,1,0,0,0,0,0,0,4
1061,SATHI MOTORS ELECTRIC VEHICLE PVT LTD,104,110,181,153,203,212,299,396,337,296,275,265,"2,831"
1062,SATKAR ENGINEERING WORKS,0,0,0,0,1,2,0,0,0,0,0,0,3
1063,SATKARTAR AGRO WORKS,0,0,0,0,1,2,1,0,0,0,1,1,6
1064,SATNAM ENGG WORKS,2,0,5,1,0,6,0,1,1,0,0,1,17
1065,SATRAC ENGINEERING PVT LTD,39,40,61,0,50,30,45,47,34,72,10,41,469
1066,SATYANARAYANA ENGG.WORKS,2,2,2,2,2,5,3,1,0,0,2,1,22
1067,"SATYASAI INDUSTRIES,DHENKANAL",0,0,0,0,0,0,0,0,0,1,0,0,1
1068,SAURYAA SHARYO CORPORATION,0,0,3,0,0,0,0,0,0,0,0,0,3
1069,SAYA AGRO INDUSTRIES,1,2,4,0,0,0,1,0,0,1,2,1,12
1070,SBTEK E MOTO PVT LTD,1,1,7,0,3,3,1,3,0,1,2,0,22
1071,S B TRADERS,0,1,2,0,2,3,2,2,1,5,0,11,29
1072,SCA HAEVY EQUIPMENT PVT. LTD,6,1,0,0,0,1,0,1,1,0,0,0,10
1073,SCANIA COMMERCIAL VEHICLES INDIA PVT LIMITED,10,0,7,7,5,1,8,3,0,13,33,0,87
1074,SCHEUERLE FAHRZEUG FABRIK(GMBH),8,0,11,0,0,0,0,4,0,10,0,0,33
1075,SCHWING STETTER INDIA PL,2,0,2,0,0,0,0,0,0,0,0,0,4
1076,SCOOTERS INDIA LTD,0,0,0,0,0,0,1,0,0,0,0,0,1
1077,SDR AUTO PVT LTD,0,0,0,0,1,0,0,0,0,1,0,0,2
1078,SEALION AUTOMOBILE PVT LTD,2,4,2,12,2,0,5,3,4,2,0,0,36
1079,SEAMLESS AUTOTECH PVT LTD,0,0,0,2,10,10,0,0,0,0,0,0,22
1080,SEC RJMT ENGG.PVT.LTD.,1,0,0,0,0,0,0,0,0,0,0,0,1
1081,SEC-RJMT ENGINEERING PVT LTD,6,8,5,2,1,3,9,7,4,5,8,14,72
1082,SEEKA E MOTORS PVT LTD,0,0,0,0,1,0,0,0,0,1,0,1,3
1083,SEN AND PANDIT VOLTAGE CONTROL PVT LTD,1,3,3,1,3,7,19,2,1,7,6,1,54
1084,SENNEBOGEN EXCAVATOR 821E,0,0,0,0,0,0,1,0,0,0,0,1,2
1085,SETH INDUSTRIAL CORPORATION,34,45,68,75,124,104,69,82,68,110,74,59,912
1086,SF2 E VEHICLE PVT LTD,9,1,10,5,11,1,7,0,0,4,1,0,49
1087,SGLLINE MOTORS PVT LTD,0,10,4,0,0,1,3,0,8,2,1,2,31
1088,SHAH AGRO ENGG WORKS,0,0,0,0,0,0,0,1,0,0,0,0,1
1089,SHAILENDRA AUTOS PVT LTD,0,0,0,0,0,0,0,6,2,4,2,26,40
1090,SHAKTI AUTO GREEN,50,33,84,44,58,65,83,75,60,69,79,89,789
1091,SHAKTI ENGINEERING WORK,0,7,5,0,1,1,0,0,0,0,0,0,14
1092,"SHAKTI EN WORKS HALADIAPADAR,BERHAMPUR,GANJAM",0,0,0,0,0,0,1,0,0,0,0,0,1
1093,SHAKTIMAN AGRO INDUSTRIES,8,6,14,5,1,27,6,1,3,24,5,9,109
1094,SHAKTTI CONSTRUCTIONS EQUIPMENT PVT LTD,24,21,28,25,22,21,16,19,24,25,25,28,278
1095,SHALYA AUTO SALES PVT LTD,52,48,50,55,51,49,45,63,45,53,44,62,617
1096,SHAMMI ELECTRONICS,0,0,0,0,4,3,5,5,4,1,3,3,28
1097,SHARMA-SHARMA ENGN WORKS,0,1,0,0,1,0,1,1,1,0,1,0,6
1098,SHEHALPREET ENGG WORKS,1,2,2,0,6,9,0,0,0,0,0,0,20
1099,"SHEKHAR ENGINEERING,JAJPUR",1,0,0,1,0,0,0,0,1,0,0,0,3
1100,SHERARAM TRAILERS,0,0,0,0,0,0,0,0,0,0,1,0,1
1101,SHIGAN EVOLTZ LTD,27,33,35,36,28,30,78,58,24,36,17,29,431
1102,SHINE METAL UDYOG PVT LTD (UNIT- II),0,5,11,12,9,3,5,14,12,7,14,18,110
1103,SHINME ELECTRICAL VEHICLE PVT LTD,0,0,0,5,18,19,10,10,13,12,22,11,120
1104,SHIVA GAYATRI ENGG WORKS,67,110,115,116,34,86,51,46,10,23,25,12,695
1105,SHIV AGRO INDUSTRIES,10,15,9,6,10,11,14,12,25,20,18,13,163
1106,SHIVAJI AGRO INDUSTRIES,2,1,0,3,1,0,2,4,0,0,1,1,15
1107,SHIVASHAKTHI ENG WORKS,3,10,16,20,28,7,21,32,20,13,20,15,205
1108,SHIVKRUPA TRAILOR,2,1,0,0,1,0,3,1,1,0,0,3,12
1109,SHIV OM INDIA,6,4,5,3,14,14,42,16,10,24,18,41,197
1110,SHIVRAJ TRAILOR,1,11,2,7,5,3,0,5,0,0,2,1,37
1111,SHIVSHAKTI STEEL INDUSTRIES LATUR,2,0,0,1,1,0,0,0,0,0,0,0,4
1112,SHOBHA ENG WORKS,0,0,4,1,3,0,0,0,1,3,2,0,14
1113,SHREE AMEE CONST EQUP,1,0,0,0,0,0,0,0,0,0,0,0,1
1114,SHREE BALAJI ENGINEERING WORK SHOP,4,2,1,1,3,0,4,3,1,1,1,2,23
1115,SHREE JAGDAMBA TROLLY,0,0,0,0,0,0,0,1,0,0,0,0,1
1116,SHREE MARUTI NANDAN BUSINESSS (P) LTD,32,25,21,29,32,24,37,23,15,23,19,28,308
1117,SHREE SAI AGRO ENGINEERING WORKS,5,2,9,6,1,1,3,10,5,5,5,12,64
1118,SHREYA ENGINEERS,0,0,0,0,0,0,2,1,3,2,0,1,9
1119,SHRI AVP ENGINEERING WORK,0,0,1,0,0,0,0,0,0,2,0,1,4
1120,SHRI BARSANA E-VEHICLES PVT LTD,176,222,253,219,295,299,350,428,427,457,466,497,"4,089"
1121,SHRI DATTA AGRO INDUSTRIES,0,0,0,0,1,1,0,0,1,0,0,2,5
1122,"SHRI DATTAKRUPA ENGINEERING WORKS, BARAMATI",0,0,0,0,0,0,0,0,0,0,1,0,1
